MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
1.267416423,312.4821326,17047.05509,1.453257799,280.1975549,21976.15814,1.832056659,240.5853324,25002.47471,4.027911242,239.4667606,22531.62029,18.2376338,222.6809601,29509.01437,1.267416423,312.4821326,17047.05509,1.453257799,280.1975549,21976.15814,1.832056659,240.5853324,25002.47471,4.027911242,239.4667606,22531.62029,18.2376338,222.6809601,29509.01437,1.000000021,379.9999947,0.040198487,429.7927682,24156.29129,-0.000163622,-2.62E-05,1.000033877,379.9929737,1.452071501,425.257233,23619.63974,-0.529943965,-0.002374681,1.063921563,370.9651803,50.10275562,411.5056394,22772.30602,-1325.955129,-0.175910244,3.050901642,296.9385362,127.0030889,342.8893661,27276.04958,-6382.637362,-0.338857045,13.57810096,239.5582494,158.9361149,408.6878112,172827.6568,-24411.03029,-0.37145097,1.000000021,5.173269004,5.30E-06,1.000033877,5.173399925,0.020779131,1.063921563,6.026535908,78.71196282,3.050901642,20.67192823,2656604399,13.57810096,15856924.59,2.36E+16,1.000000021,379.9999947,0.040198487,429.7927682,24156.29129,-0.000163622,-2.62E-05,1.000033877,379.9929737,1.452071501,425.257233,23619.63974,-0.529943965,-0.002374681,1.063921563,370.9651803,50.10275562,411.5056394,22772.30602,-1325.955129,-0.175910244,3.050901638,296.9385365,127.0030887,342.8893665,27276.04958,-6382.637519,-0.338857053,13.43510297,241.3203868,158.8543736,412.3710845,174133.1171,-26316.47619,-0.399109696
1.387936092,338.0725525,5018.797144,1.714244946,319.7499218,10273.78514,2.445796176,284.5034105,17568.49071,4.933658999,261.4652893,19868.33776,19.19450199,229.209863,28747.21558,1.387936092,338.0725525,5018.797144,1.714244946,319.7499218,10273.78514,2.445796176,284.5034105,17568.49071,4.933658999,261.4652893,19868.33776,19.19450199,229.209863,28747.21558,1.306084167,355.4992807,13.55500313,361.5739741,183.7381098,3.49E-06,1.24E-05,1.491495138,358.5427035,15.06116396,364.567239,226.8406707,-0.015016801,-0.001020214,1.839610347,358.4814604,35.72896345,365.7029409,2325.249969,-274.9140801,-0.174535793,3.97951121,309.7696255,112.103142,338.6253851,21316.07893,-6783.58556,-0.461164932,14.5459889,247.0133459,155.8106072,396.1428297,164184.1789,-26876.93195,-0.428072358,1.306084167,1.473913951,4.188832794,1.491495138,1.933831882,5.164991099,1.839610347,2.936242371,43.94286792,3.97951121,15.56317813,1989033949,14.5459889,14766801.09,2.20E+16,1.306084167,355.4992807,13.55500313,361.5739741,183.7381098,3.49E-06,1.24E-05,1.491495138,358.5427035,15.06116396,364.567239,226.8406707,-0.015016801,-0.001020214,1.839610347,358.4814604,35.72896345,365.7029409,2325.249969,-274.9140801,-0.174535793,3.979511207,309.7696258,112.1031419,338.6253853,21316.07892,-6783.585663,-0.461164939,14.40332909,248.726981,155.6212757,399.3641278,165402.3486,-28646.01127,-0.455069061
1.484499291,154.7969159,17912.30713,1.91164779,187.0110757,20962.34711,2.981549825,211.2182322,22318.43256,5.830895048,227.942942,21889.62028,20.1541417,221.1117825,28576.95564,1.484499291,154.7969159,17912.30713,1.91164779,187.0110757,20962.34711,2.981549825,211.2182322,22318.43256,5.830895048,227.942942,21889.62028,20.1541417,221.1117825,28576.95564,1.455926506,156.6573202,134.476828,266.0739577,30520.59031,-8355.534061,-0.396261807,1.79318784,195.4015663,145.6401631,278.9756457,32088.57774,-11521.13842,-0.509801021,2.490426552,241.0391451,146.0170363,301.1946852,31253.55489,-13848.61195,-0.627398317,4.896621352,259.9863958,140.2066221,311.5088391,29508.70887,-11580.26168,-0.556755201,15.51540304,235.3466592,157.1240278,379.4281941,146184.5677,-25995.69131,-0.435862664,1.455926506,0.670137792,1.606296073,1.79318784,1.024748679,2.940166884,2.490426552,1.879167457,27.96356607,4.896621352,12.44684503,1582828604,15.51540304,13815050.07,2.06E+16,1.455926506,156.6573202,134.476828,266.0739577,30520.59031,-8355.534061,-0.396261807,1.79318784,195.4015663,145.6401631,278.9756457,32088.57774,-11521.13842,-0.509801021,2.490426552,241.0391451,146.0170363,301.1946852,31253.55489,-13848.61195,-0.627398317,4.896621348,259.986396,140.2066221,311.5088393,29508.70887,-11580.26177,-0.556755205,15.3730432,236.8407865,157.0772883,382.1156448,147107.9746,-27569.15803,-0.460882309
1,364,0,1,364,0,1,364,4.96E-08,1.332554306,330.0453909,8929.656114,16.13481242,229.9676783,27992.79539,1,364,0,1,364,0,1,364,4.96E-08,1.332554306,330.0453909,8929.656114,16.13481242,229.9676783,27992.79539,1,364,0,422.788168,24586.06827,-1.68E-58,0,1,364,0,414.8995527,24078.36949,-2.14E-33,0,1,364,0.000181749,406.3426743,22851.71161,-2.60E-08,-9.45E-07,1.279269735,341.2934113,78.34285557,382.0026484,22847.34471,-3813.811846,-0.32815143,12.65133788,245.5158083,154.7301926,385.8182429,146060.346,-24256.2101,-0.412989282,1,41.32055497,0,1,41.32055497,0,1,41.32055497,1.44E-09,1.279269735,35.01730781,345538001.4,12.65133788,12723070,1.90E+16,1,364,0,422.788168,24586.06827,-1.68E-58,0,1,364,0,414.8995527,24078.36949,-2.14E-33,0,1,364,0.000181749,406.3426743,22851.71161,-2.60E-08,-9.45E-07,1.279269735,341.2934113,78.3428555,382.0026485,22847.34471,-3813.811875,-0.328151433,12.54443234,246.9774918,154.5723993,388.4799729,146979.0574,-25770.43308,-0.437793893
1.003835978,364,0,1.035507956,364,0,1.328681472,364,1.23E-08,2.192236571,345.5339607,5142.360037,16.9562809,237.8722608,27338.9019,1.003835978,364,0,1.035507956,364,0,1.328681472,364,1.23E-08,2.192236571,345.5339607,5142.360037,16.9562809,237.8722608,27338.9019,1.003835978,364,0,369.9351294,0,-1.78E-61,0,1.035507956,364,0,369.9351294,0,-3.25E-35,0,1.328681472,364,9.06E-05,369.9351294,3.27E-08,-3.88E-09,-0.241114065,2.144562856,351.8813913,58.34361973,362.9693765,7516.127541,-2005.238312,-0.419854381,13.51135097,254.2850418,152.0907592,376.6985181,137958.8702,-26082.40706,-0.465014096,1.003835978,1.75700288,6.00435928,1.035507956,2.967091063,52.2317838,1.328681472,11.42978142,293.6632038,2.144562856,19.43741014,184415465.6,13.51135097,11781412.25,1.76E+16,1.003835978,364,0,369.9351294,0,-1.78E-61,0,1.035507956,364,0,369.9351294,0,-3.25E-35,0,1.328681472,364,9.06E-05,369.9351294,3.27E-08,-3.88E-09,-0.241114065,2.144562856,351.8813914,58.34361968,362.9693765,7516.127539,-2005.238323,-0.419854384,13.40562833,255.7068482,151.8409461,379.0388913,138797.0098,-27473.24848,-0.489067737
1.850806828,355.3551216,63.58413183,1.93767938,355.7427,63.93379669,2.285448024,356.9991845,63.00163039,3.184996686,346.3082281,3529.112499,17.95067273,244.007281,26453.89781,1.850806828,355.3551216,63.58413183,1.93767938,355.7427,63.93379669,2.285448024,356.9991845,63.00163039,3.184996686,346.3082281,3529.112499,17.95067273,244.007281,26453.89781,1.850806828,355.3551216,7.973965878,361.4322377,63.58413183,-6.95E-62,0,1.93767938,355.7427,7.995861223,361.8133063,63.93379669,-1.46E-35,0,2.285448024,356.9991845,7.937356637,363.0487815,63.00163038,-2.09E-09,-1.48E-06,3.137480414,350.6442868,48.19034379,361.7701902,7092.124324,-1507.395713,-0.382114323,14.50688218,260.7450762,148.6631863,381.0890786,137789.774,-26476.67082,-0.482926699,1.850806828,0.833471128,3.485836947,1.93767938,1.460460459,27.4044114,2.285448024,6.449551157,197.0531574,3.137480414,13.25739192,125637342.7,14.50688218,10969286.52,1.64E+16,1.850806828,355.3551216,7.973965878,361.4322377,63.58413183,-6.95E-62,0,1.93767938,355.7427,7.995861223,361.8133063,63.93379669,-1.46E-35,0,2.285448024,356.9991845,7.937356637,363.0487815,63.00163038,-2.09E-09,-1.48E-06,3.137480414,350.6442868,48.19034375,361.7701903,7092.124323,-1507.395722,-0.382114325,14.40119452,262.1155633,148.3412492,383.3915197,138626.3736,-27806.82512,-0.506684215
1.704762602,185.6217398,20330.08862,2.085652838,216.8208743,20985.59091,2.884116272,256.1020094,19221.91301,4.124083405,278.3396153,17105.80903,18.91604285,234.5968941,26641.96975,1.704762602,185.6217398,20330.08862,2.085652838,216.8208743,20985.59091,2.884116272,256.1020094,19221.91301,4.124083405,278.3396153,17105.80903,18.91604285,234.5968941,26641.96975,1.704762602,185.6217398,142.5836198,256.0796684,29444.67465,-9481.050239,-0.455617371,2.085652838,216.8208743,144.8640428,278.3974512,29780.50381,-11582.02635,-0.55001258,2.884116272,256.1020094,138.6431138,304.4364847,27848.74635,-13354.99207,-0.678570395,4.077475885,280.8353425,129.4225324,318.907379,25034.73558,-12833.56739,-0.726968245,15.47889596,248.1637476,151.541435,357.0738739,116460.936,-25829.10009,-0.504421664,1.704762602,0.507981751,1.515737994,2.085652838,0.89379307,14.61353902,2.884116272,4.309914067,137.355147,4.077475885,10.07434356,94824845.17,15.47889596,10260625.76,1.53E+16,1.704762602,185.6217398,142.5836198,256.0796684,29444.67465,-9481.050239,-0.455617371,2.085652838,216.8208743,144.8640428,278.3974512,29780.50381,-11582.02635,-0.55001258,2.884116272,256.1020094,138.6431138,304.4364847,27848.74635,-13354.99207,-0.678570395,4.077475885,280.8353425,129.4225324,318.907379,25034.73558,-12833.5674,-0.726968246,15.37341218,249.3587621,151.3698185,358.8609626,117025.5997,-26971.57644,-0.525981719
1.000008742,60.00109818,0.315678788,1.001397047,60.21878054,63.53845381,1.252349511,99.5147247,10060.73556,4.232409765,226.7520736,21666.51455,19.46078593,225.6251653,26758.90591,1.000008742,60.00109818,0.315678788,1.001397047,60.21878054,63.53845381,1.252349511,99.5147247,10060.73556,4.232409765,226.7520736,21666.51455,19.46078593,225.6251653,26758.90591,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,7.26E-264,0,1,60,9.54E-07,84.85281374,1.29E-12,-4.61E-29,-5.07E-17,1.03652992,60.00000019,0.009544511,84.85281412,0.000175642,2.49E-05,0.21321226,3.200801708,110.9740999,155.0178598,173.8680086,40693.36942,17533.01776,0.624124956,1,47.79258299,0,1,47.79258299,0,1,47.79258299,5.00E-12,1.03652992,49.20289578,235969592.2,3.200801708,47398835.91,6.91E+16,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,9.54E-07,84.85281374,1.29E-12,-4.61E-29,-5.07E-17,1.036529917,60,6.74E-07,84.85281374,6.43E-13,2.63E-50,5.78E-38,2.558247382,60,1.35E-06,84.85281374,2.03E-12,-6.03E-29,-4.68E-17
1,380,0,1,380,0,1,380,7.65E-09,1.204429998,353.988963,6987.058626,15.37328599,235.6669244,26467.6532,1,380,0,1,380,0,1,380,7.65E-09,1.204429998,353.988963,6987.058626,15.37328599,235.6669244,26467.6532,1,380,0,418.9527017,21299.67985,-2.20E-67,0,1,380,0,418.2031197,21130.15337,-9.80E-39,0,1,380,2.41E-05,414.1175365,20151.19682,-4.56E-10,-1.33E-07,1.154364449,366.7394585,58.12926884,396.6500437,18909.96505,-2845.084838,-0.35882137,12.15720903,259.0080337,149.6258376,364.6939364,116348.5494,-23729.08196,-0.469342835,1,47.23263907,0,1,47.23263907,0,1,47.23263907,3.46E-11,1.154364449,42.26374054,12680371.13,12.15720903,9416634.47,1.41E+16,1,380,0,418.9527017,21299.67985,-2.20E-67,0,1,380,0,418.2031197,21130.15337,-9.80E-39,0,1,380,2.41E-05,414.1175365,20151.19682,-4.56E-10,-1.33E-07,1.154364449,366.7394585,58.12926883,396.6500437,18909.96505,-2845.08484,-0.35882137,12.08117619,260.1723812,149.3720859,366.4574548,116909.4513,-24825.50239,-0.49060527
1.371989914,345.0143201,455.3148363,1.552482719,349.0817815,528.1382522,1.820552235,353.6343736,570.4038119,2.180843075,343.906182,3903.272311,16.3429111,241.5614113,25381.22339,1.371989914,345.0143201,455.3148363,1.552482719,349.0817815,528.1382522,1.820552235,353.6343736,570.4038119,2.180843075,343.906182,3903.272311,16.3429111,241.5614113,25381.22339,1.371989914,345.0143201,21.33810761,351.2703817,455.3148363,-6.11E-69,0,1.552482719,349.0817815,22.98125872,355.2662243,528.1382522,-7.49E-40,0,1.820552235,353.6343736,23.88312819,359.7405596,570.4038119,-7.00E-11,-1.35E-07,2.131757983,350.4433035,45.7655384,358.8660439,3910.765148,-1035.757409,-0.393813833,13.13318855,264.5658589,145.1137412,357.3248302,109194.6264,-24383.16313,-0.513328972,1.371989914,13.01423434,435.5627007,1.552482719,16.99249175,505.2269444,1.820552235,21.44524048,545.6589705,2.131757983,22.57182056,6732493.519,13.13318855,8699623.963,1.30E+16,1.371989914,345.0143201,21.33810761,351.2703817,455.3148363,-6.11E-69,0,1.552482719,349.0817815,22.98125872,355.2662243,528.1382522,-7.49E-40,0,1.820552235,353.6343736,23.88312819,359.7405596,570.4038119,-7.00E-11,-1.35E-07,2.131757983,350.4433035,45.76553839,358.8660439,3910.765148,-1035.757409,-0.393813833,13.05730593,265.6733336,144.8036712,358.8869081,109694.7073,-25375.57732,-0.534053659
1.674759116,178.4146477,18911.68946,2.014157671,208.5357927,20298.75921,2.579656696,242.1333456,19988.33675,3.150108486,255.6850356,19398.41222,17.31973168,231.4249141,25592.60126,1.674759116,178.4146477,18911.68946,2.014157671,208.5357927,20298.75921,2.579656696,242.1333456,19988.33675,3.150108486,255.6850356,19398.41222,17.31973168,231.4249141,25592.60126,1.674759116,178.4146477,137.5197784,265.428523,30514.78641,-10530.34539,-0.494816371,2.014157671,208.5357927,142.4737141,280.1131012,30942.95896,-12752.28122,-0.585691553,2.579656696,242.1333456,141.3801144,299.5562361,30077.09027,-14583.76923,-0.688077878,3.101715151,258.7381373,138.1821293,309.7421103,29000.4693,-14671.92543,-0.718677982,14.11456153,250.4977025,148.8677472,345.2817712,97511.18067,-23667.5393,-0.515921276,1.674759116,5.365690061,214.961429,2.014157671,8.657629534,324.8425725,2.579656696,13.21140245,441.2296447,3.101715151,15.36063114,4562031.629,14.11456153,8083265.903,1.21E+16,1.674759116,178.4146477,137.5197784,265.428523,30514.78641,-10530.34539,-0.494816371,2.014157671,208.5357927,142.4737141,280.1131012,30942.95896,-12752.28122,-0.585691553,2.579656696,242.1333456,141.3801144,299.5562361,30077.09027,-14583.76923,-0.688077878,3.101715151,258.7381373,138.1821293,309.7421103,29000.4693,-14671.92543,-0.718677982,14.03878653,251.4503569,148.7016327,346.6096343,97874.60988,-24550.58577,-0.534686584
1.000000098,60.00001158,0.003220077,1.000092015,60.01366623,3.897350114,1.092218184,75.37788565,4252.001973,3.257620686,195.615109,21590.02257,17.75227163,221.7684083,25713.06665,1.000000098,60.00001158,0.003220077,1.000092015,60.01366623,3.897350114,1.092218184,75.37788565,4252.001973,3.257620686,195.615109,21590.02257,17.75227163,221.7684083,25713.06665,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0.00E+00,0,1,60,0,84.85281374,0,-6.21E-44,0,1.034682533,60.00000001,0.001747453,84.85281375,5.83E-06,8.14E-07,0.209089544,3.278828626,95.42766376,131.3480499,148.3061315,30285.77583,13546.68431,0.653708272,1,49.01408696,0,1,49.01408696,0,1,49.01408696,0,1.034682533,49.02041583,7909694.843,3.278828626,32942823.63,4.85E+16,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,-2.44E-73,0,1.034682533,60,6.74E-07,84.85281374,6.43E-13,9.83E-55,2.16E-42,2.82135849,60,1.17E-06,84.85281374,1.44E-12,-5.58E-29,-7.08E-17
1,110,0,1,110,0,1,110,0,1.000168721,110,2.62E-06,2.306561353,167.0570898,19381.76527,1,110,0,1,110,0,1,110,0,1.000168721,110,2.62E-06,2.306561353,167.0570898,19381.76527,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000168721,110,3.43E-05,110,1.18E-09,0,0,1.740389825,109.1926771,3.936329297,109.1926771,15.49468833,0,0,1,125.3332219,0,1,125.3332219,0,1,125.3332219,0,1.000168721,125.3375598,6637742.813,1.740389825,60777922.68,8.78E+16,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000168721,110,3.43E-05,110,1.18E-09,0,0,1.740389825,109.1926771,3.936329297,109.1926771,15.49468833,0,0
1.000000004,379.9999986,0.000458146,1.000009783,379.9968697,1.001690116,1.023358785,373.0468155,2166.801513,3.217760268,252.9173552,22162.5006,18.08265393,230.5188712,25599.12155,1.000000004,379.9999986,0.000458146,1.000009783,379.9968697,1.001690116,1.023358785,373.0468155,2166.801513,3.217760268,252.9173552,22162.5006,18.08265393,230.5188712,25599.12155,1,380,7.63E-06,427.8089694,23947.86402,-1.06E-11,-8.99E-09,1.000000001,379.9999998,0.006688251,423.5282429,23354.38039,-2.54E-05,-2.49E-05,1.001972229,379.7286305,8.756891325,418.6874901,22474.51075,-59.50977186,-0.045330913,2.513357248,306.9851037,122.555777,351.0478672,26495.90242,-7339.08203,-0.405328427,14.13715567,259.6581235,147.2968913,351.9840105,97406.49989,-21585.1059,-0.475544924,1,10.35313606,1.42E-13,1.000000001,10.35313606,2.95E-07,1.001972229,10.35876212,0.884542299,2.513357248,13.36827805,2746922.959,14.13715567,7511492.079,1.13E+16,1,380,7.63E-06,427.8089694,23947.86402,-1.06E-11,-8.99E-09,1.000000001,379.9999998,0.006688251,423.5282429,23354.38039,-2.54E-05,-2.49E-05,1.001972229,379.7286305,8.756891325,418.6874901,22474.51075,-59.50977186,-0.045330913,2.513357248,306.9851037,122.555777,351.0478672,26495.90242,-7339.08203,-0.405328428,14.06662795,260.5889823,147.0764026,353.2953075,97767.12825,-22440.81508,-0.494138615
1.001172603,66.36776615,115.3433182,1.017437928,71.38161071,1660.864351,1.265373855,130.3937733,16079.766,3.811491054,203.876874,23109.39513,18.84023098,221.7865541,25600.75139,1.001172603,66.36776615,115.3433182,1.017437928,71.38161071,1660.864351,1.265373855,130.3937733,16079.766,3.811491054,203.876874,23109.39513,18.84023098,221.7865541,25600.75139,1.001172603,66.36776615,10.73980066,385.7520971,115.3433182,-1.93E-14,-3.33E-10,1.017437758,71.38161262,40.75370667,386.6462655,1660.864607,-9.08E-08,-1.92E-06,1.259827968,130.7036537,126.9985868,401.7645568,16128.66601,-8.518548304,-0.01259248,3.196024822,231.5835918,151.0152612,373.4901622,30154.42667,-4179.706699,-0.19705322,14.94762757,246.7023469,150.2864618,356.4711984,87223.51265,-18762.10115,-0.430110928,1.001172603,1.957059154,0.082661613,1.017437758,2.091282095,1.190270488,1.259827968,3.682018591,11.76527482,3.196024822,9.794756317,1887469.893,14.94762757,7008971.522,1.05E+16,1.001172603,66.36776615,10.73980066,385.7520971,115.3433182,-1.93E-14,-3.33E-10,1.017437758,71.38161262,40.75370667,386.6462655,1660.864607,-9.08E-08,-1.92E-06,1.259827968,130.7036537,126.9985868,401.7645568,16128.66601,-8.518548304,-0.01259248,3.196024822,231.5835918,151.0152612,373.4901622,30154.42667,-4179.706699,-0.19705322,14.87804537,247.5100477,150.1715937,357.6743894,87452.01653,-19540.33273,-0.447641652
1.780859775,72.89957399,83.88998823,1.876488818,74.90861776,786.6761521,2.204014385,106.621799,9464.49069,4.792592542,177.6119928,20903.79372,19.83086852,214.5359108,25299.76995,1.780859775,72.89957399,83.88998823,1.876488818,74.90861776,786.6761521,2.204014385,106.621799,9464.49069,4.792592542,177.6119928,20903.79372,19.83086852,214.5359108,25299.76995,1.780859775,72.89957399,9.159147789,386.9293836,83.88998823,1.39E-13,2.82E-09,1.876488671,74.90861893,28.04774851,387.3129241,786.6761963,-4.14E-08,-1.27E-06,2.198737425,106.7336911,97.37543991,394.6180366,9482.018749,-7.110521914,-0.013708711,4.180177975,194.84267,147.1151299,351.891471,29284.92944,-6321.669486,-0.305937711,15.9401995,236.1188942,151.1374949,349.2302959,87290.28911,-19412.91763,-0.442524639,1.780859775,0.898386193,0.911423532,1.876488671,1.015032042,1.571212428,2.198737425,2.04002738,9.646309839,4.180177975,7.468767971,1435958.502,15.9401995,6569267.399,9.84793E+15,1.780859775,72.89957399,9.159147789,386.9293836,83.88998823,1.39E-13,2.82E-09,1.876488671,74.90861893,28.04774851,387.3129241,786.6761963,-4.14E-08,-1.27E-06,2.198737425,106.7336911,97.37543991,394.6180366,9482.018749,-7.110521914,-0.013708711,4.180177975,194.84267,147.1151299,351.891471,29284.92944,-6321.669486,-0.305937711,15.87065188,236.829324,151.085946,350.3681975,87523.45369,-20164.42159,-0.459143061
1.000050353,379.9845374,4.752560459,1.003500925,378.9356243,326.3434391,1.271327216,321.6555036,14565.94898,4.88685555,219.0267645,23292.90846,20.41978978,222.6390348,25335.90249,1.000050353,379.9845374,4.752560459,1.003500925,378.9356243,326.3434391,1.271327216,321.6555036,14565.94898,4.88685555,219.0267645,23292.90846,20.41978978,222.6390348,25335.90249,1.000050353,379.9845374,2.180036802,537.3902201,4.752560459,3.06E-20,2.60E-15,1.003500925,378.9356244,18.06497748,536.6490543,326.3434114,1.22E-11,5.83E-10,1.270677591,321.7892732,120.5751893,497.8751353,14538.40397,0.569289993,0.00088638,4.390179286,237.0180159,150.8089541,376.8839094,30107.36096,-1535.1782,-0.072475335,16.60977136,244.7813317,150.4613517,355.1444322,87237.14732,-17333.21991,-0.396892737,1.000050353,3.021921043,0.000272952,1.003500925,3.015026141,0.019485121,1.270677591,2.812843865,2.216501527,4.390179286,6.455884507,1108877.73,16.60977136,6173761.39,9.25747E+15,1.000050353,379.9845374,2.180036802,537.3902201,4.752560459,3.06E-20,2.60E-15,1.003500925,378.9356244,18.06497748,536.6490543,326.3434114,1.22E-11,5.83E-10,1.270677591,321.7892732,120.5751893,497.8751353,14538.40397,0.569289993,0.00088638,4.390179286,237.0180159,150.8089541,376.8839094,30107.36096,-1535.1782,-0.072475335,16.5416654,245.4844789,150.3703697,356.2757001,87467.44104,-18050.78688,-0.412971609
1.278940023,134.4808143,16813.33141,1.466456508,165.5398484,21345.18784,1.984816094,192.8498655,23566.23738,5.763643816,192.4764138,22609.55047,21.36771197,215.3083934,25244.71913,1.278940023,134.4808143,16813.33141,1.466456508,165.5398484,21345.18784,1.984816094,192.8498655,23566.23738,5.763643816,192.4764138,22609.55047,21.36771197,215.3083934,25244.71913,1.278940023,134.4808143,129.6662308,494.6317698,16813.33141,-0.029434658,-0.001009216,1.466456508,165.5398484,146.0999242,503.8984855,21345.18887,-5.297055036,-0.014084273,1.984312871,192.8835563,153.5178714,504.2497732,23583.84128,-523.9611138,-0.115619108,5.279490194,204.6251125,151.4131556,400.8846829,31050.09674,-937.9554832,-0.042807891,17.56741046,234.6044572,151.8743343,359.0833563,84812.85986,-16351.16646,-0.376856843,1.278940023,0.947146747,1.200809409,1.466456508,1.210255955,1.52553791,1.984312871,1.580964183,2.593211307,5.279490194,5.302842239,898848.4181,17.56741046,5822328.774,8.73255E+15,1.278940023,134.4808143,129.6662308,494.6317698,16813.33141,-0.029434658,-0.001009216,1.466456508,165.5398484,146.0999242,503.8984855,21345.18887,-5.297055036,-0.014084273,1.984312871,192.8835563,153.5178714,504.2497732,23583.84128,-523.9611138,-0.115619108,5.279490194,204.6251125,151.4131556,400.8846829,31050.09674,-937.9554833,-0.042807891,17.4994782,235.2279171,151.8381863,360.1712396,84994.81544,-17022.54127,-0.391962736
1,380,0,1,380,0,1,380,0,1.092960123,364.050456,4659.549947,15.14223262,226.1847027,25250.48904,1,380,0,1,380,0,1,380,0,1.092960123,364.050456,4659.549947,15.14223262,226.1847027,25250.48904,1,380,0,609.0775799,0.050593664,-1.34E-91,0,1,380,0,609.0240079,6.626742595,-1.99E-53,0,1,380,0,601.2185689,871.4069251,-1.87E-15,0,1.085151351,366.2384094,63.42747648,502.9589097,21323.56683,-65.50017759,-0.007136253,12.62700085,246.1191109,150.9327661,366.7099974,84735.76421,-14021.35545,-0.325176028,1,59.54225397,0,1,59.54225397,0,1,59.54225397,0,1.085151351,55.28611111,70744.97732,12.62700085,5361232.01,8.04345E+15,1,380,0,609.0775799,0.050593664,-1.34E-91,0,1,380,0,609.0240079,6.626742595,-1.99E-53,0,1,380,0,601.2185689,871.4069251,-1.87E-15,0,1.085151351,366.2384094,63.42747648,502.9589097,21323.56683,-65.50017759,-0.007136253,12.58203984,246.7341661,150.8504691,367.7892027,84914.20724,-14667.84933,-0.339954792
