-1,░яхЕ г? гр хгАг? сгнйЦгД яФ? ДяоЕ Ег? Д?рЕ г? счФь ≤яо Ф Д?рЕ Ег хЕ хоДт щяФ ящйДо / бйт ДтгДгД йхя?р хг гсйщгоЕ гр йлЕ?ргй Ф?▌Е ДяоЕ Ег яг хя?оЕ Ф ░яхЕ яг Длгй огоДо / щгяс ░АхгяД▌го щярДо оФ█янЕ сФгя щч?о │гягАЦ│?≤? ≤тФяЦгД: г? ≤гт хЕ ЦягсЦ йлА?А гр чЕяЦгДгД гАЦ│?≤ Ф │гягАЦ│?≤ озФй ДЦ? то?Ц / т?Д │оя ЦямФЦЦ мщы Дто. 
1,"гДйчго ЦмсД яжг?? грх? йФлЕ? оФАй Ег хЕ сДо █тЦ гДогрг?Д≤Е ЕДФр сДо█тЦ гДогр ???? ягоя≤ Д≤яоЕ ФДЦ? огД?Ц грйФсзЕ █Е Ц? нФгЕ?Ц Фхг яФгА гогя? хоДхгА Цмчч ≤яоД бД гЕогщ?Ц ║ г?Д ?зД? ?≤ гт≤гА? Есй угАм? гЦ?я? : Цпг≤ягй ЦФщч? оя Цс?АЕ мл хг зяхсйгД огтй?ЦФр?я гятго : оя нуФу Цс?АЕ мл хЕ гьАгз ЦАй хря░Фгя Ц? ясгДЦ ≤Е оФя Цпг≤ягй ЦФщч? яг оя зяхсйгД огтй?Ц ║ Е??й ?  ДщяЕ г?ягД? ≤Е гр сФ? г?Д лгДх хЕ зяхсйгД гзргЦ тоЕ хФоДо хг Фр?я мл зяхсйгД сЕ оФя Цпг≤яЕ огтйДо . "
-1,"Фр?я хЕогтй : йФчзгй р?го гсйчгж? ргоЕ ЕгтЦ? оя огДт░гЕ зАФЦ │рт≤? : йФчз р?го Ф гнй?гягйЦгД ЦмоФо гсй . чояй Цг ЦмоФо гсй Цт≤Агй ЦяоЦ оя мФрЕ Цз?тй ║ гтйшгА Ф ноЦгй р?го гсй . оя г?Д оФАй хЕ хнт хЕогтй йФлЕ р?го? то . "
-1,??  тЕя≤ Дт?Д уЕ?ФД?сй ухм гЦяФр оя Ц?гД йогх?я то?о гЦД?й? ДыгЦ?гД я▌?Ц уЕ?ФД?сй? хЕ ЦслогАгчу? ?Фят хяоДо / щгяс  
1,чгж? зс░я : ЦляЦгД мгокЕ щяФо░гЕ лоЕ хЕ ?  сгА мхс Ф Ергя жяхЕ тАгч Цм≤ФЦ тоДо / сгА б?ДоЕ ??  Ергя мгл? Ц≤Е Ц? яФДоДЦг?ДоЕ ФА? щч?Е оя гЦФя мл Ф р?гяй : ЕЦ?Д ≤Е │п?ящйЕ тФо █Е ≤сгД? оя щглзЕ ЦДг онгАй огтйДо Ф Цс?АЕ о?Е яг мА ≤ДДо хЕ ?гя? ног ЦФгДз гр ся ягЕ хяогтйЕ Ц? тФо . сгА б?ДоЕ осй≤Ц ??  Ергя мгл? хЕ сярЦ?Д Фм? гзргЦ нФгЕ?Ц ≤яо . оя нуФу Цс?АЕ г? ≤Е оя щяФо░гЕ лоЕ ян ого хЕ уФяй ≤йх? гзАгЦ тоЕ гсй ≤Е йнь? ░ягД хЕ ?  сгА рДогД Ф Ергя жяхЕ тАгч Цм≤ФЦ тоЕ гДо . г░я Цс?АЕ мл мА тФо хг йФлЕ хЕ г?Д≤Е бДЕг Цлгргй згЦАгД г?Д лДг?й яг ясЦг гзАгЦ ≤яоЕ гДо зЦяЕ Д?р хзо гр мл хячягя нФгЕо то .  
1,"гДйнгхгй_?? ?  ДгЦро я?гсй лЦЕФя? лхЕЕ ЦсйчА?Д Ф гзйогА░ягД Цтну тоДо / яФмгД? гФАФ?й сФЦ гзйогА?ФД снД░Ф? лхЕЕ ЦсйчА?Д Ф гзйогА░яг?гД оя ░щй░Ф хг щгяс гр гДйнгх ?  Дщя гр Ц?гД ??  ДгЦро ЦФяо мЦг?й г?Д лхЕЕ хяг? оФргоЕЦ?Д оФя гДйнгхгй я?гсй лЦЕФя? нхя ого . чояйзА? мтЦй?гД я??с нгДЕ гмргх г?ргД ║ зА? ЦьЕя? Дг?х я??с ЦлАс ║ мсД яФмгД? я??с лЦЕФя щзА? ║ ЦмЦо тя?зйЦогя? ЦзгФД гляг?? я??с лЦЕФя ║ ЦмЦо гтящ? гущЕгД? я??с Е?гй йнАщгй я?гсй лЦЕФя? ║ ?  Дщя гр ??  Дщя ЕсйДо ≤Е хгАгйя?Д ЦчхФА?й яг оя лгЦзЕ бЦгя? Ергя Дщя? огтйДо . "
1,"чьз Цс?я?гх Ф?р █ЕгятДхЕ оя ≤гя░яФЕ щ?Айя?Д░ хяяс? Ц? тФо?≤ ЦчгЦ б░гЕ оя ░щй░Ф хг щгяс хг й???о чьз г│А?≤?тД Цс?я?гх? Ф?р хЕ оА?А ЦгЕ?й уЕ?ФД?сй? Цо?ягД бД ║ ░щй : ЦФжФз г?Д г│А?≤т?Д ясЦг яФр █ЕгятДхЕ оя лАсЕ ≤гя░яФЕ щ?Айя?Д░ хяяс? Ц? тФо .  "
1,снД░Ф? чФЕ чжг??Е : ?гс?Д ягЦ?Д хг йФо?з чягя Фк?чЕ брго тоЕ гсй . гхйог чягя Фк?чЕ хгАгйя хФоЕ гЦг хг йФж?мгй? ≤Е огоДо Ф хяяс? Ег?? ≤Е уФяй ░ящйЕ чягя Фк?чЕ йнщ?щ │?ог ≤яоЕ Ф йФгДсйЕ йгЦ?Д ≤До . 
-1,снД░Ф? чФЕ чжг??Е : уоФя ≤?щянФгсй хяг? ?≤? гр гзжг? Цяйхь хг й?Ц ЕсйЕ г? / │яФДоЕ хЕ ого░гЕ ящй . ?≤? гр гзжг? й?Ц ЕсйЕ г? хг ДгЦ Цнщщ   о . я   ЦйЕЦ хЕ лгсФс гсй Ф ░щйЕ Ц? тФо г?Д щяо оФ йгхз?й? хФоЕ гсй . 
1,гЦсгА ???  нгДФгоЕ ьДгх яг │гяЕ ≤яоДог▌Е г? : оя хЕЦД ЦгЕ Ф Д?ЦЕ оФЦ о? ЦгЕ гЦсгА ??  Дщя гр мч чугу нФотгД ░птйДо ≤Е ояЦлЦФз гргхйог? сгА йг│г?гД хЕЦД ЦгЕ ???  ЦФяо гр мч чугу уящДыя ≤яоДо . 
1,лЕгД░?я ? снДгДт зА?Е яФмгД? яг й≤п?х ≤яоЦзгФД гФА я??с лЦЕФя жЦД й≤п?х нхя ЦДйтя тоЕ оя щжг? Цлгр? ймй зДФгД лр??гй снДгД йДо ЦДйсх хЕ лЕгД░?я ? оя лЦз ≤гя░ргягД Ф мЦАЕ то?о Ф? хЕ яФмгД? хЕ Фр?я гьАгзгй осйФя? │?░?я? г?Д ЦФжФз яг ого . 
1,снД░Ф? чФЕ чжг??Е : ?≤ оФ йгхз?й? г?ягД? - бЦя?≤г?? гн?яг хгрогтй тоЕ гсй . ЦзАФЦ то г?Д щяо х?т гр ??  Ц?А?гяо йФЦгД лЕй гнп гчгЦй хяг? тЕяФДогД г?ягД? гр бДЕг ░ящйЕ гсй . 
1,"хяг? гФА?Д хгя ! │нт рДоЕ йуФ?я? гр йА░ягЦ / хг ░Фт? Ег?йгД ЦягсЦ йлА?А гр нгДФгоЕ тЕог? бйт ДтгД яг Цсйч?Ц хх?Д?о хЕ ЕЦй гогяЕ ≤А уФй Ф йуФ?я нхя░ргя? щгяс с?сйЦ │нт D121рДоЕ йуФ?я? оя ≤гДгА щгяс хуФяй гнйугу? гщййгм то . тЦг Ц? йФгД?о б??Д йчо?я гЕгА? ясгДЕ гр нгДФгоЕ тЕог? бйт ДтгД мгокЕ │Агс≤Ф яг хуФяй рДоЕ оя ≤гДгА щгяс хх?Д?о . ≤гщ? сй АФ░Ф? р?я яг ( йуФ?я? ≤Е хЕ гД░А?с? ДгЦ щгяс ДФтйЕ тоЕ ) АЦс ≤Д?о йг │ДляЕ │нт рДоЕ хяг?йгД хгр тФо ЦйяФ йЕягД : сгзй ??  Ф ??  оч?чЕ зуя гЦяФр ║ нгДЦ? моФог ??   сгАЕ хЕ оА?А ФяФо згЦогДЕ Ф йлгФр хЕ мя?Ц я?А? оя г?сй░гЕ Ц?ярг? т?ягр? Фгчз оя нь сЕ ЦйяФ йЕягД о█гя мгокЕ то Ф щФй ≤яо . "
1,"│?≤я ЦьЕя ???  тЕ?о оФягД ощгз Цчос ?≤тДхЕ ??  гсщДо ЦгЕ ЕЦрЦгД хг сгАяФр ямАй мжяй гЦ гАхД?Д ( з ) ║ гр ья?ч бхягЕ гяФДояФо Фгяо ≤тФя Ц? тФДо . г?Д тЕог ЦяхФь хЕ зЦА?гй яЦжгД ║ н?хя ║ хоя ║ ≤яхАг █Егя ║ ФгАщля Етй ║ ФгАщля ЦчоЦгй? ║ ФгАщля ?≤ Ф ЦмяЦ ЕсйДо . "
1,"г▌Е г? : йг≤ДФД ч?гщЕ зхгс шщгя? яг ЕЦ До?оЕ гЦ снД░Ф? чФЕ чжг??Е : хян? сг?й Ег? жогДчАгх гозг ≤яоЕ гДо ЦД хг зхгс шщгя? Ф лД ░?яЕг гяйхгь огяЦ ║ хг?о х░Ф?Ц ЦД Е?█ гяйхгь? хг г?Д лД ░?я Ф лД ░?яЕг? о?░я ДогяЦ Ф Е?█ ░гЕ ч?гщЕ Ф? яг До?оЕ гЦ Ф щчь ДгЦ Ф? яг оя рЦгД яс?о░? хЕ │яФДоЕ гт тД?оЕ гЦ . йЦгЦ? г?Д мящ Ег Ф гозгЕг йЦгЦ? хяг? щтгя хЕ чФЕ чжг??Е гсй йг ЦчгхА гчогЦгй г?Д чФЕ зА?Е Цщсо?Д яг х░?яДо . зхгс шщгя? оя сгА Ег? ░птйЕ хгрогтй тоЕ Ф ЕЦ г≤ДФД ЕЦ брго гсй гЦг █яг ЕЦ г≤ДФД г?Д мящ Ег х?гД тФо © хян? ля?гДгй ДФыЕФя ЦгДДо зящгД оя лгЦзЕ хгх тоЕ ≤Е гщяго хЕ хЕгДЕ Ег? ЦнйАщ гр гДсгД Ег? р?го? оя г?Д рЦ?ДЕ ≤АгЕхяогя? ≤яоЕ Ф Ц? ≤ДДо Ф мй? │яФДоЕ Ег? р?го? хЕ гйЕгЦ щсго щ? гАгяж Ф щя?х рДгД зА?Е бДЕг йт≤?А тоЕ гсй . "
-1,нФосФр? рД? ?? сгАЕ оя Ц?огД Ещй й?я│А?с │г?йнй гзАгЦ ≤яо : сгзй ??  гЦяФр ?≤ рД ??  сгАЕ ≤Е хЕ ЕЦягЕ │ся нФо оя Ц?огД ЕщйЦ й?я █гоя роЕ хФо хЕ оАг?А? ДгЦзАФЦ нФосФр? ≤яо. Д?яФЕг? гЦого? г?Д рД яг хЕ ?≤? гр Цяг≤р ояЦгД? ЦДйчА Ф мгА зЦФЦ? Ф? ЦьАФх ░ргят тоЕ гсй . 
-1,"рД? хнгья сяьгД ЕЦся Ф щярДогД нФо яг ≤тй. огосйгД зЦФЦ? гАхяр : ?≤ рД ЦгЕотй? Фчй? ЦйФлЕ то х?Цгя? сяьгД огяо ║ хяг? г?Д≤Е щярДогДт хзо гр Ця░ Ф? ся░яогД ДхгтДо║ гчогЦ хЕ чйА гзжг? нгДФгоЕ нФо ≤яо . ЦйЕЦ хяг? зЦА? ≤яоД ьям нФо ║ гчогЦ хЕ ня?о оФ хсйЕ чяу нФгх бФя гр огяФнгДЕ ≤яоЕ Ф │с гр нФягДоД бД хЕ чяхгД?гД ║ хг жяхгй █гчФ бД Ег яг хЕ чйА ясгДоЕ гсй . "
1,"│яФгр ччДФс Ег ЦчгхА █тЦгД с?гсй ЦогягД ║ Фярт≤гягД Ф ЕДяЦДогД ЦягсЦ Ф?▌Е ░ягЦ?огтй тЕог? бйт ДтгД хг ДгЦ │яФгр ччДФс Ег хЕ ЕЦй гДлЦД яФрДгЦЕ Д░гягД ЦсАЦгД Ф хг мжФя гЕгА? ясгДЕ хя░ргя то . оя г?Д ЦягсЦ тну?й Ег? с?гс? ║ щяЕД░? Ф Фярт? ЦгДДо ЦФсФ? Цо?язгЦА щгяс ║ ЦЕо? █ЦягД ║ │яФ?р сяФя? Ф ≤гтгД? гзжг? тФяг? тЕя йЕягД ║ зхгсзА? ≤оног?? снД░Ф? тФяг? Д░ЕхгД ║ ЦмЦомс?Д ЦЕоФ?гД ≤гя░яогД щ?АЦ Цгляг? Д?ЦяФр ║ с?о ЦмЦФо яжФ? йЕ?Е ≤ДДоЕ г?Д щ?АЦ ║ зЦФЕг? щ?й?АЕ г? ║ зА? │яФ?Д ║ мЦ?о гсй?А? ║ │яФ?р ЦыАФЦ? ║ щйм гААЕ ргоЕ ║ бят Ц?ягсЦгз?А? чЕяЦгД лФоФ ║ ≤Ц?А чгсЦ? ≤тй? ░?я ║ гущя мгл?АФ │?т≤сФй щФйхгА ║ лАгА ЦА≤? ║ снД░Ф? сгрЦгД бйт ДтгД ? Ф . . . мжФя огтйДо . "
-1,ДЕ бйт? гр Дщй ??  ДщяЕ хАДо то ДЕ хнгя? гр │яс│ФА?с оФ й?Ц Дщй йЕягД Ф │яс│ФА?с оя ЕщйЕ ??  А?░ хяйя щФйхгА хЕ йсгФ? хоФД ░А йД огоДо . ояФгрхгД Дщй оч?чЕ ?  хгр? гр рЦ?Д гнягл то Ф Дщй ??  ДщяЕ гр │яс│ФА?с ?≤ гЦй?гр ░ящй . 
-1,"озФй ЦяоЦ █Егя ЦмгА Ф хнй?гя? гр б?й гААЕ я??с? хяг? кхй ДгЦ оя гДйнгхгй мжФя тЦг оя гДйнгхгй ЦФлх рДоЕ тоД гЦ?о Ф оА░яЦ? ЦмяФЦгД ║ ЦсйжзщгД Ф оФсйогягД │?тящй г?ягД D127Ц? ░яоо . ДЕ бйт? гр Дщй ??  ДщяЕ хАДо то ДЕ хнгя? гр │яс│ФА?с оФ й?Ц Дщй йЕягД Ф │яс│ФА?с оя ЕщйЕ ??  А?░ хяйя щФйхгА │с гр │г?гД Д?ЦЕ гФА хЕ йсгФ? хоФД ░А йД огоДо . ояФгрхгД Дщй оч?чЕ ?  хгр? гр рЦ?Д гнягл то Ф Дщй ??  ДщяЕ гр │яс│ФА?с ?≤ гЦй?гр ░ящй . "
-1,оФ й?Ц Дщй йЕягД Ф │яс│ФА?с оя ЕщйЕ ??  А?░ хяйя щФйхгА │с гр │г?гД Д?ЦЕ гФА хЕ йсгФ? хоФД ░А йД огоДо / ояФгрхгД Дщй оч?чЕ ?  хгр? гр рЦ?Д гнягл то Ф Дщй ??  ДщяЕ гр │яс│ФА?с ?≤ гЦй?гр ░ящй . 
1,"озФй ЦяоЦ █Егя ЦмгА Ф хнй?гя? гр б?й гААЕ я??с? хяг? кхй ДгЦ оя гДйнгхгй мжФя тЦг оя гДйнгхгй ЦФлх рДоЕ тоД гЦ?о Ф оА░яЦ? ЦмяФЦгД ║ ЦсйжзщгД Ф оФсйогягД │?тящй г?ягД Ц? ░яоо . ляФргАЦ │сй : хг?о гс - ???  яг оя ЦмгсхгйЦгД оя Дыя х░?я?Ц яФрДгЦЕ   ляФргАЦ │сй   оя Фг≤Дт хЕ брЦг?т сгЦгДЕ гс - ???  оя г?ягД Ф хЕ ДчА гр ?≤ ▌ДягА гяйт я▌?Ц уЕ?ФД?сй? ДФтй : гсяг??А ймФА г?ягД яг оДхгА Ц? ≤До ║ гс - ???  сгЦгДЕ г? Д?сй ≤Е хйФгД бД яг Дго?оЕ ░ящй . Ея█До г?Д сгЦгДЕ гщ - ??  яг яЕ░?я? ДЦ? ≤До ║ гЦг оя ЦчгхАЕ хг ЕФг│?ЦгЕг? ДсА █ЕгяЦ ?г сФЦ ≤Е хнт гзыЦ Д?яФ? ЕФг?? гсяг??А яг йт≤?А Ц? оЕДо ║ хс?гя нФх зЦА Ц? ≤До . г?ягД? Ег г?Д йФгД яг огяДо сгЦгДЕ г? │?тящйЕ йя гр гс - ???  хсгрДо . г░я Цг хнФгЕ?Ц щяог хЕ г?ягД мЦАЕ ≤Д?Ц ║ ≤Е гАхйЕ ЦД ДЦ? ░Ф?Ц ≤Е чуо █Д?Д ≤гя? огя?Ц ║ хг?о оя Дыя огтйЕ хгт?Ц ≤Е г?ягД г≤ДФД ?≤ сгЦгДЕ жоЕФг?? хс?гя нФх оя гнй?гя огяо . "
-1,ДЕ бйт? гр Дщй ??  ДщяЕ хАДо то ДЕ хнгя? гр │яс│ФА?с оФ й?Ц Дщй йЕягД Ф │яс│ФА?с оя ЕщйЕ ??  А?░ хяйя щФйхгА │с гр │г?гД Д?ЦЕ гФА хЕ йсгФ? хоФД ░А йД огоДо . ояФгрхгД Дщй оч?чЕ ?  хгр? гр рЦ?Д гнягл то Ф Дщй ??  ДщяЕ гр │яс│ФА?с ?≤ гЦй?гр ░ящй . 
1,"яЕхя гДчАгх : н?я Ф ЦуАмй оФАй бпяхг?лгД оя ЕЦягЕ? хг гмсгсгй ЦпЕх? ЦяоЦ гсймжяй б?й гААЕ нгЦДЕ г? оя я??с лЦЕФя? бпяхг?лгД : сьм ЕЦ≤гя? Ег? гчйуго? оя Цчг?сЕ хг ыящ?й Ег Ф гЦ≤гДгй оФ ≤тФя хс?гя │г??Д гсй Ф млЦ йхгоАгй хг?о йг ??   хягхя Ц?ргД ≤ДФД? гщрг?т ?гхо . ЦФгжз оФАй бпяхг?лгД оя чхгА г?ягД гр лЦАЕ оя чж?Е Цпг≤ягй ЕсйЕ г? хс?гя нФх гсй . оФАй бпяхг?лгД оя ЦмгщА Ф ЦлгЦз с?гс? ЕЦФгяЕ оя ≤Дгя г?ягД хФоЕ Ф г?Д ЦФгжз Цкхй ║ х?т гр │?т оФ ≤тФя яг хЕ ?≤о?░я Дро?≤ Ц? ≤До . я▌?Ц нх?к уЕ?ФД?сй? х?т гр ЕЦЕ отЦДгД оя лЕй йжз?щ яФгхь хягоягДЕ г?ягД Ф бпяхг?лгД йАгт Ц? ≤До Ф оя ЦчгхА хг?о гр гяйхгьгй уЦ?Ц? ЦФлФо Цягчхй ≤яо . н?я Ф ЦуАмй оФАй бпяхг?лгД оя ЕЦягЕ? хг гмсгсгй ЦпЕх? ЦяоЦ гсй ║ хЕ ДмФ? ≤Е бДгД Е?█ ░ФДЕ Д░ягД? Дсхй хЕ Цсг?А ЦпЕх? гр Дгм?Е оФАй ДогтйЕ хгтДо. лАх ЕЦягЕ? ЦяоЦ Ф й≤?Е хя бДгД ЦЕЦ йя?Д згЦА оя г?лго ЦуФД?й ЦчгхА чояй Егсй . г░я │тй оФАй бпяхг?лгД хЕ ЦяоЦ ░яЦ хгто ║ Е?█ чояй? ДЦ? йФгДо хЕ тЦг бс?х хясгДо Ф Цг Д?р хяг? ЦФщч?й оФАй Ф ЦАй бпяхг?лгД озг Ц? ≤Д?Ц . │А? ≤Е █тЦ Ег яг хЕ нФо н?яЕ Ц? ≤До ! │А ЦзяФщ гЕя?ЦД оя чяД ??  оя бАЦгД сгнйЕ то / Еощ гр сгнй бД г?Д хФо ≤Е сгрЕ │А Ф хгрйгхт оя сьм бх ?≤ ог?яЕ ≤гЦА хЕ ФлФо бФяо "
1,"ЦЕяого хпя│гт : х░пгя?о лФгДгД Ф хгДФгД? ≤Е оя гДчАгх ято ≤яоЕ гДо гогяЕ гЦФя тЕяЕг яг осй ░?яДо / схоЕг? сФягн Д?гр тх з?о ≤гя░ягД яг ящз ДЦ? ≤ДозжФ Е??й я??сЕ ЦлАс ДЕЦ оя лЦз ЦяоЦ гущЕгД : ЦяоЦ Дсхй хЕ гчйуго Ф б?ДоЕ рДо░?тгД Е?█ гЦ?о? ДогяДо . х? нхя? хян? гр Цо?ягД гято гр Фгчз?й Ег? лгЦзЕ хЕ мо? сй ≤Е ДЦ? огДДо ≤Е г░я гЦяФр рД? оя яФр ??  сгзй нгял гр ЦДрА оя мгА ≤гя Ф йАгт гсй хяг? ясгДоД рДо░? хЕ ЦлЦФзЕ г? гр могчА Егсй. Д?ЦЕ нгА? А?ФгД яг о?оД ?зД? щ≤я ≤Д?Ц рДгД Цг ДЕ хнгья щтгяЕг? гчйуго? хА≤Е гр ся нФт? оя х?яФД хг ≤Цйя?Д мчФч Ег ЦтшФА ≤гя Ф йАгт снй Ф лгД≤гЕ ЕсйДо . х░пгя?о ДсА лФгД Ф хгДФгД г?Д ≤тФя ≤Е оя гДчАгх ято ≤яоЕ гДо гогяЕ гЦФя тЕяЕг яг хязЕоЕ х░?яДо . оФ чьх? гуА? ║ зЦА≤яо хян? Егсй ≤Е ЕЦЕ яг хЕ сйФЕ бФяоЕ . Фжз?й чФгД?Д оя ≤тФя хЕ мо? хя Цогя оФАй ░яг?? ьягм? тоЕ ≤Е зоЦ йФлЕ хЕ мчФч ЦяоЦ оя ЦФглЕЕ хг ДЕгоЕг? оФАй? ?≤ гЦя ьх?з? ЦмсФх Ц? тФо . схоЕг? гЦ?о сФягн? ≤Е хян? Ег гр бД оЦ Ц? рДДо ║ Д?гр тх з?о ?≤ ≤гя░я зг?АЕ ЦДо яг ящз ДЦ? ≤До Е??й Цо?яЕ ло?о нгДЕ с?ДЦг гДйнгх то оя лАсЕ ЦлЦз зЦФЦ? нгДЕ с?ДЦг Е?гй Цо?яЕ ло?о хг яг? ░?я? гДйнгх то . гзжг? гуА? хЕ йяй?х зхгяйДо гр : щгьЦЕ ЦзйЦо бя?г ║ ≤гЦягД ЦА≤? ║ Цяйж? яргч ≤я?Ц? ║ гхягЕ?Ц мч?ч? ║ с?о зА? чг?Ц ЦчгЦ? ║ ЕЦг?ФД гсзо?гД Ф яФгДхнт угоч?  "
1,"гФА?Д │Фсйя   Цгляг? Д?ЦяФр   хЕ ≤гя░ягД? ЦмЦо мс?Д ЦЕоФ?гД Ф йЕ?Е ≤ДДо░? с?о ЦмЦФо яжФ? / г?Д щ?АЦ ≤Е оя лтДФгяЕ щ?АЦ щля ДгЦро ?  с?Цяш тоЕ хФо ║ гр ??  гсщДо г≤ягД Ц? тФо / щгяс ЕФг│?Цг? │яФгр   йЕягД э л?ящй   хЕ зАй тяг?ь ДгЦсгзо лФ? ЦлхФя хЕ щяФо гжьягя? оя ≤яЦгД то / щгяс ≤яЕ тЦгА? █До?Д ЦФт≤ хгАсй?≤ хЕ сЦй оя?г │яйгх ≤яо ЦчгЦгй ≤яЕ лДФх? гзАгЦ ≤яоДо ≤Е ≤яЕ тЦгА? █До?Д ЦФт≤ хгАсй?≤ ≤Е Цсгщй? моФо ????  ≤?АФЦйя яг ь? ≤яоЕ хЕ сЦй оя?г т?≤ ≤яоЕ гДо . тФяг? гЦД?й ЦА? ≤яЕ лДФх? хАгщгуАЕ │с гр г?Д │яйгхЕг йт≤?А лАсЕ гжьягя? ого . "
-1,"ся?гА й≤ягя? Ф нсйЕ ≤ДДоЕ ? йгн?я оя │яФгрЕг? ЦтЕо ЕЦ█ДгД гогЦЕ огяо ! │яФгр ????  г?ягД г?яйФя ≤Е чягя хФо сгзй ?:??  ухм гЦяФр гр йЕягД хЕ сЦй ЦтЕо мя≤й ≤До ║ │с гр ?  сгзй йгн?я Ф ся░яогД? ЦсгщягД ║ хгАгняЕ гчогЦ хЕ Цсгщя░?я? ≤яо . Цс?ФА?Д г?Д тя≤й ЕФг│?Цг?? зАй г?Д йгн?я яг ║ Дчу щД? гзАгЦ ≤яоДо . "
1,"ДчтЕ_бх_ЕФггЦяФр оФтДхЕ гр щзгА?й сгЦгДЕ хгят? оя ЦДгьч шях? ≤тФя ≤гсйЕ тоЕ Ф оя гяйщгзгй рг░яс Ця≤р? ║ огЦДЕ Ег? лДФх? гАхяр Ф тЦгА тяч ≤тФя хгят Ег? │яг≤ДоЕ │?т х?Д? Ц? тФо . ЦтЦФА?Д ДыгЦ Фы?щЕ ДЦ? йФгДДо ░ФгЕ?ДгЦЕ х░?яДо?≤ зжФ ≤Ц?с?ФД глйЦгз? ЦлАс : гщяго? ≤Е Фжз?й ноЦй сяхгр ? бДЕг ЦзАФЦ Д?сй Ф ьям Цзгщ?й ЕЦ тгЦА мгА бДЕг ДЦ? тФо ДЦ? йФгДДо ░ФгЕ?ДгЦЕ ягДДо░? оя?гщй ≤ДДо . "
1,ЦДгхз зягч? гр хгрогтй │сязЦФ? гхФх≤я гАхшого? оя шях ЦФуА нхя огоДо / щгяс  
-1,"ЕЦ г≤ДФД хгя йягщ?≤ оя Цзгхя хря░ягЕ? м≤Цй ║ м≤?Ц ║ гЦгЦ зА? Ф хгхг?? Ф ЕЦ█Д?Д бргоягЕ йЕягД - ≤ял ║ Д?г?т Ф лгоЕ ЦнуФу ≤ял сД░?Д гсй . "
-1,"ЦчгЦ бЦя?≤г?? : ЦФт≤ Ег? тА?≤ тоЕ ≤яЕ тЦгА? ║ х?Д чгяЕ г? ДхФоДо / щгяс  "
1,"ого≤гД : Фр?я ДЦ? тФЦ ║ █ФД   хАЕ чяхгД ░Ф   Д?сйЦя??с сгхч щоягс?ФД щФйхгА г?ягД оя ░щй Ф░Ф хг щгяс : йДЕг ягЕ Длгй щФйхгА Цг г?Д гсй ≤Е щзгА?й оАгА Ег ░ящйЕ тФо . ЦД я??с щоягс?ФД хФоЦ хг сзФо? Ег оя ≤тФя кгАк хгр? ДЦ? ≤яоЦ ║ █ФД м?к?й ЦА? ?≤ ≤тФя н?А? хгАгйя гр сЕ гЦй?гр гсй . гщйнгяЦ г?Д гсй ≤Е Фр?я ЦяоЦ ЕсйЦ ДЕ Фр?я оФАй . Фр?я ДЦ? тФЦ ║ █ФД   хАЕ чяхгД ░Ф   Д?сйЦ . "
1,й≤Ц?А? / снД░Ф? Фргяй гЦФя нгялЕ ≤тФяЦгД гозг? ло?о Цс?ФАгД хмя?Д? оя нуФу гяйхгь ≤тФяЦгД хг Цсг?А огнА? хмя?Д яг яо Ф бДЕг яг х? гсгс огДсй . 
1,≤АгЕхяогя? тя≤й бЦя?≤г?? - йя≤? гр │яФ▌Е лгоЕ сгр? оя гщшгДсйгДФргяй щФг?о згЦЕ гщшгДсйгД хЕ █До ого░гЕ хяг? ░ящйД нсгяйт гр ?≤ тя≤й ≤АгЕхяогя бЦя?≤г?? - йя≤? ЦяглзЕ ≤яоЕ Ф яг? ого░гЕ ЕЦ хЕ Дщз гщшгДсйгД угоя тоЕ гсй . 
1,я??с Ця≤р ймч?чгй ягЕхяо? ощгз? ≤тФя : оямгА т≤сй огзт Есй?Цсяогя Фм?о? : хнт ощгз лЦЕФя? гсАгЦ? хгя ЦчгхАЕ хг йФсзЕ ьАх? я▌?Ц уЕ?ФД?сй? Ф гяйчга лхЕЕ ЦчгФЦй оя ЦхгярЕ хг г?Д я▌?Ц яг хЕ йДЕг?? хЕ оФт Ц? ≤то . хнт ощгз оя мФрЕ гкяхнт? ≤гЦАг ЦФщч хФоЕ Ф хЕ хгрогяДо░? ЦФкя осй ?гщйЕ г?Ц . ?≤ щяЦгДоЕ гЦя?≤г?? гзАгЦ ≤яоЕ хФо ≤Е йФгД т≤сй огзт яг Догя?Ц ФА? тгЕо?Ц г?Д гйщгч йФсь хнт ощгз? Цг огяо уФяй Ц? ░?яо .  
