listed_category,restaurant_name,sentiment,user_review
Singaporean,Jian Bo Shui Kueh,1,"As a commoner cheap food(though not a Michelin starred),  this is definitely best in sg and probably in the world! w strong ?? (fried dried shimplets)?and not just cheap chaipo (pickled chopped radish ??) to make it saltyIt could easily go above 4.5star!Photos: ieatishootipost.sg/jian-"
Singaporean,Jian Bo Shui Kueh,1,"The best there is, all other chwee kueh (little steamed cup-shaped rice cakes) hope to be it.Chwee kueh is cheap, comfort food for many. Served with finely diced cai pok (preserved radish) and satisfyingly spicy chilli, this was one of the only foods my grandmother would indulge in without any inhibition, and she was very picky about her food especially when cancer robbed her of her appetite.But when I bought her Jian bo chwee kueh and ate with her in front of the TV, it was one of our happier moments when I realised I finally found something delicious enough to make her feel like eating again.Jian bo chwee kueh stands out, not only because of its fast factory-precision serving line that Ford would be proud of, so long lines move quickly and everyone has a chance at getting their guilty pleasure for only $1.20 (4 pieces). The rice cakes are soft and moist, and the cai pok is fragrant, fried with sesame and dried shrimps. It has all the right bits for perfection.I never eat chwee kueh from any other stalls since I found Jian bo, because that would be like cheating, with an uglier person."
Singaporean,Jian Bo Shui Kueh,1,"At 4 for $1.40, it is slightly more expensive than the Bedok Chwee Kueh (4for$1) but we do not mind because the chye poh here is EXCELLENT. You can notice that extra nutty aroma and crunchy texture because it is stir fried with sesame seeds. As the owners continue to mill their own rice flour for the chwee Kuey, each petite rice cake is soft to each bite.The best chwee kueh tasted so far"
Singaporean,Jian Bo Shui Kueh,1,"I followed the Yelp recommendations to this little hole-in-the-wall. I'm a white boy from Sydney so the food court felt quite exotic to me. I ate eight of these little fellas, with some of the chilli paste. Delicious and worth the very little money I paid for them, but they are an appetiser, not a full meal. The lady who served me was delightful and I ordered a lemon and plum juice from next door. Definitely a million times better than anything on the tourist strip outside."
Singaporean,Jian Bo Shui Kueh,1,"Tiong Bahru market is well known for it's wonderful hawker food. It's best to avoid this place on Sunday mornings, people from all over the country flock here to have Sunday lunch and as a result, queues are long and seating is sparse. Chwee Kway is a popular local breakfast staple and this particular stall serves the best version of it. This stall has been around for a long time, I remember visting this stall at the old tiong bahru market when I was a child. It was already very popular since then! The dish is basically rice cakes served with Chai po (turnip meticulously chopped, prepared and fried), and eaten with chilli on the side. It's served on a brown paper (very old school). There's more than one stall in Tiong bahru market that serves this dish so be sure to check the unit number! When enjoying your food in Tiong Bahru market area, you'd be well advised to park legally, many people get tickets in this area."
"Japanese, Sushi Bars",Kappo Shunsui,1,"Cuppage Plaza is known for the small Japanese restaurants that cater to the discerning palates of the Japanese community in Singapore. As seedy as it may be, with Thai and Vietnamese call girls loitering on the corridors, once you step into the individual restaurants, you'd think that you're in Japan. That's exactly my thoughts after stepping into the super discreet (no sign board) and high security (you need to buzz the intercom before you're allowed in) Kappo Shunsui.Those familiar to the Tokyo food scene may have heard of Shunsui, which was named in Michelin Guide's Bib Gourmand list for three consecutive years between 2015 and 2017. And now, the man behind the same restaurant, Chef Tomo Watanabe, has set up shop here in Singapore.Kappo Shunsui serves a Kappo-style cuisine which is all about creating balance throughout the course  of a meal by the use of five primary cooking techniques: grilling, steaming, frying, simmering and raw preparation. From behind the counter, Chef Watanabe prepares and cooks for the lucky 19 who get a taste of the ever changing seasonal menu made with produce delivered from Tsukiji Market thrice weekly and other imported Japanese ingredients.A qualified kikisake-shi (sake sommelier), Chef Watanabe has also curated an impressive list of close to 100 labels of sake, including bottles not listed on the menu, from his private collection. These are available by the glass and bottle (From $12/63 respectively). Sake pairing for the omakase is also available ($55/85 for 6 glasses of 60ml).I quite enjoyed this very special malty sake with some shoyu scent to it. Aside from sake, other wines and spirits like whisky, shochu and champagne are also available. Omakase is served for dinner, and a la carte options are only available from 9pm onwards. For this season, we had the Zuwai Crab and Uni with Tosazu Jelly to start. The light sweetness of the produce, including the lovely Shizuoka Amela tomato, is complemented by the equally refreshing dashi jelly made with Chef's own dashi stock.The Hamaguri Shinjo warm soup features a clean and elegant dashi with a cloud like fish cake and Chiba clams. The briny savoriness and sweetness of the shell fish, as well as the smoky bonito and dried tuna, conjured the flavors of the sea in our mouths. Lovely.We quickly moved on to the sashimi course of Toro, Botan Ebi, Aori Ika. Just look at that clear red in tuna belly!I was blown away by the glorious Maguro Zuke, which has been soy marinated before being served. Pops of umami, with perfectly cooked and flavored rice. Just bring me all the sushi already!I noted the edo-mae style of preserving fish at Kappo Shunsui. Here's chef with his kelp grouper from Nagasaki, which has been cured in house for about 2 weeks.The firm fish went into the Kue Nabe, a simple but delicious pot of fish with lettuce, leek, and spring onion. Pick up the ingredients and give them a wash in the ponzu and grated radish mix before taking a bite. We sure could eat this all night. A clean sake to go with the nabe! How about an Oita Chawanmushi with Hokkaido uni and Italian truffle caviar? I was a little let down by the ammonia taste of the uni, as i was expecting pure sweetness. Hmm..A grated pear puree with some young yuzu skin to cleanse our palate for the mains.The A4 Omi Gyu Sirloin Roast Beef from Shiga is another highlight of the meal! The beef is marinated in dashi, roasted, and then slow cooked for that lovely tenderness. This is paired with some grilled turnip and a sweet spring fresh onion puree. How about just serving me a slab of this? The final course is always rice and Chef serves his signature claypot rice (which remains constant on his seasonal menu). On his current Spring menu is Red Snapper Claypot Rice served with Red Miso and Shijimi Clam Soup. To make this dish, the rice is first cooked in a clay pot with dashi before Chef Watanabe grills the red snapper over binchotan (white charcoal) until it is 80 percent cooked. The fish is then laid on top of the cooked rice to finish cooking in its gentle residual heat. Chef Watanabe uses a special blend of koshihikari and sasanishiki rice, which provides a lovely, mild stickiness and just the right firmness in the grains. The dashi gives the rice a lovely smoky bonito flavor and i especially love the light spice from the pickled ginger. Sweet (and salty) endings with Azuki Monaka and Warabi Mochi! I love the hint of salt in the red bean paste and how impossibly fluid the mochi was. The mochi is made from the Kyoto Hon Warabi Powder without any other additives. I've never had such a good one in Singapore honestly."
Soup,Koh Brother Pig's Organ Soup,1,"I've been blessed to have found this gem. Situated in a cosy corner of Tiong Bahru hawker centre, the stall serves only pig organ soup. The soup is the soul of this dish. It is freshly brewed daily from pig bones and mustard vegetables; the soup has the natural tastiness of the bones and a tinge of saltiness from the mustard vegetables. Soup is clear and every sip was a immense pleasure to taste.This is by far the best pig organ soup which I have ever tasted since I've been travelling. A must try."
Soup,Koh Brother Pig's Organ Soup,1,"I remember melting under the sweltering sun and queuing for what I consider the best pig's organ soup in Singapore when I was younger. Back in the 80s, my mum went regularly to the old Tiong Bahru Market to buy our weekly groceries. And whenever I accompanied her, I would definitely buy this for lunch.Tiong Bahru market today is a large modern complex completed in May 2006. It has a wet market and shops on the ground floor and the well-ventilated, high ceiling food centre on the second floor. A convenient open-roof carpark sits on the third floor. It replaced the old market which was the first modern market built in a housing area in Singapore. Back then it was also known as Seng Poh Market.Anyway, I disgress. I am glad the standard of my favourite pig's organ soup is still very high. Unlike the typical super peppery or super salty soup found elsewhere, Koh Brother strikes a perfect balance. Just the right amount of pepper, salted veggies that are crunchy and not too salty. Most important, the soup is clear and sweet while the ingredients are super fresh and clean. They also serve glutinous rice intestines which is hard to find these days. All of which, accompanied with their chilli and sweet black sauce, is heavenly."
"Indian, Lounges, Fondue",Lagnaa,1,"This is one of our favorite places to come as a family. We make it a point to come back - at least once, but usually more - every single time we travel to Singapore. The food is delicious, the staff couldn't be friendlier, and my girls love the barefoot dining upstairs. If you are in Singapore, find a reason to visit this place. I can't wait until we travel back."
"Indian, Lounges, Fondue",Lagnaa,1,"What a treat it was to find this place. Seriously the best Indian food I've ever had and not just in Singapore. Nothing was oily, everything had discernible flavors and the staff was super nice and friendly. I can not recommend this place more. So glad we gave them a try and can't wait to go back. They also have toddler friendly dishes that have absolutely no spice. This was awesome for us because all of the other places would say no spice but would still be too hot for our girl. Plus it's fun for the whole family to sit barefoot on the floor while dining. Give it a try!"
"Indian, Lounges, Fondue",Lagnaa,-1,"I came here to eat with my cousin after reading travel advisor.  This place is located in Little India.  Kind of like a whole in the wall.  Regular price point for a whole in the wall place would be around $10.00 or at most $15.00.  I ordered the lunch for 2 which included a few pieces of fish,  2 pieces of tandoori chicken, 5 pieces of fried chicken 2 shrimps, little tub full of white rice and spiced rice.  I also ordered 2 mango drinks.  My bill came out to $120.  Mind you the portions were very small as you can see from all the other yelpers pictures.    Taste:  It was okay, nothing too spicy like I am use to having in the U.S where the Indian mild is just off the charts.  If you are sensitive to hot foods this place is not so hot that it will leave you sweating like a pig.  Service:  In Singapore they speak very good english so he was very accommodating and nice.Overall, I had no problem with the food except for the price point.  It is way to expensive for little pieces of chicken and fish.  I can get a lot more for $120."
"Indian, Lounges, Fondue",Lagnaa,1,"What. A. Treat. After a hot day walking around Singapore, a cold beer and tasty butter chicken made me so happy! I went wimpy of the spice level but it suited me fine. Service was delightful. Open air table made for great people watching."
"Indian, Lounges, Fondue",Lagnaa,1,"Are you kidding me! This place is GREAT! I was shocked that Lagnaa didn't have 5 stars, then I read the negative and understood it was centered around price and perceived service. I'm here to tell you that its worth every cent and the service is spectacular and personalized. If you have a bad attitude or need your ass kissed, then go somewhere else, If you like friendly people who know how to make Indian food????? COME HERE.If you want very thoughtfully prepared Indian Cuisine that ranges from traditional to neuvo, then come to barefoot. I'm personally a fan of the open air simple feel, so downstairs is cool, but they also have lovely accommodations upstairs for fine evening dining. MAKE RESERVATIONS!The owner/chef is famous in Singapore for his creations which range in HEAT from mild to ""you cant handle it""LOVE THIS PLACE and I'll be back."
"Indian, Lounges, Fondue",Lagnaa,1,"Although the place has several classic tourist-trap elements (the witty menu, the wall for tourists to sign, the spice challenges), I must say the food is very good. As a fresh expat in Singapore, I felt truly welcomed in this place's friendly environment. I had a very good threadfin fish curry, just spicy enough. I'm by no means an expert on Indian food, but I'm sure what I had was much closer to proper Indian food than what I've had in other countries. At worst, Lagnaa Barefoot Dining is a very good introduction to the marvels of Indian food.You should consider that nothing is complimentary, not even the pappadams. The good thing is the staff lets you know the price of anything before you order, so, no surprises."
"Indian, Lounges, Fondue",Lagnaa,-1,"Lots of heat, not much on flavor and definitely overpriced. It's no accident this place was empty on a Saturday night compared to other restaurants in the area. Extremely small portions. Definitely not coming back. DEFINITELY."
"Indian, Lounges, Fondue",Lagnaa,-1,"What an interesting place. Definitely geared up for tourists, the staff are savvy, very friendly and welcoming but definitely know that they are there to generate business.That said, we got chatting and they let me diabetic friend try a vegetable they said would help naturally, and we got a little free dessert each (a little like mochi) as it was an Indian holiday.On to the food then, once you've chosen from the hilarious menu - I plumped for prawn masala - you get to choose the 'heat'. I wasn't sure so played it safe with a '2' (10 is the hottest) and by god a 2 was hot enough for me!! Be warned!It was tasty though, and not so hot the flavour was lost. We shared a couple of naan and some rice between us and overall it was pretty good food, not the biggest portions mind you but that was fine given the heat of the food and the temperature outside.Not the cheapest place, but the service helps soften the blow of the bill. We did feel a little bit crammed in though, as it's not the biggest so bear that in mind if there are more than four of you eating."
"Indian, Lounges, Fondue",Lagnaa,-1,One of the worse experiences I have ever had here. I waited patiently by the please wait here to be seated. The proprietor ignored me waiting and promptly set a table for a couple that arrived after me. I assume that the profit was higher for them that way. Shame I was testing the place out for a group of 8 there loss! Rude was the reply when I questioned her action. I would give ZERO STARS if I could.
"Indian, Lounges, Fondue",Lagnaa,-1,"This restaurant had it all:1. Bad service, bad attitude, no attention paid to customers needs. We sat there waiting for the waiter to get our bill for 45 mins, he never bothered to come back once the food was sent 2. Over priced menu items for the amount of food you get! Never ever have I paid $ 15-20 for 2-3 pieces of meat in a small bowl of curry3. Mediocre food: chicken curry was the only decent dish - the spice level was inconsistent throughout each dish we got. We got level 4, but the prawn masala was more like 7-8 and was inedible quite frankly 4. Water is a self serviced item- funny enough you have to fetch water from the ""pantry"" which is also marked as a washroom. This was really odd to all of us. 5. The hostess or the owner kept trying to sell us more pappadoms for $15 - with 3 chutneys. I have never paid this much money for any pappadoms! 6. This is completely a tourist trap I usually don't write bad reviews for any restos, but this one truly disappointed us."
"Indian, Lounges, Fondue",Lagnaa,-1,"Two stars because the food itself was actually pretty good and, on principle, I don't want to give one star to a restaurant that has decent food. Also, the menu is witty. However, this restaurant is such a tourist trap and should totally be skipped! This restaurant engages in two distinct practices that triggered tourist trap warning bells in my head from the moment I sat down (a sensation that I found negatively detracted from my dining experience):1. There is definite baiting to get you to spend on add-ons. First, the waiter refused to give us the menu until we placed a drink order. Second, the poppadom that is put on your table is an extra charge. Sketchy sketchy! 2. It is really really challenging to figure out how much your meal will be based on reading the menus. The curries themselves are small portions but priced between $15-$20. This would be fine except that drinks, rice, naan, and whatever else you want are all additional add on! By the time you order all of your sides, you've tacked on an additional $5-$10. But wait, there is more! In order to calculate your full bill, be sure to include the $1.50 poppadom and 10% service charge....honestly, it's enough to make your head dizzy. As for the food/experience, there are so many more authentic Indian restaurants in the area that will charge you more reasonable prices (I have never even paid HALF of what I paid at Lagnaa Barefoot Dining). If you are too picky to try some of the more authentic local offerings and are blessed with a blind eye towards price, then this is certainly a place for you to go ""test your spice tolerance!!!"". However, if you just care about having an authentic experiences in Singapore, do yourself a favor and skip this restaurant!I am really disappointed that such publications as The Washington Post and Lonely Planet so highly recommend this location. My meal at Lagnaa Barefoot Dining was certainly one of those experiences that reminded me to always read travel guides with a critical eye."
"Indian, Lounges, Fondue",Lagnaa,-1,"Frankly I would give this 1 star if it wasn't for the pictures of samosas on here, which look good.We got the bucket of strong beers. Two of them had names which reminded me of household cleaning supplies (e.g. Vorion 6000) and the third was called Knock Out. Whatever one I tried was way too sweet and didn't taste good and I left most of it on the table. I also ordered a chocolate ice cream, which they forgot to serve us, then when I mentioned this and asked for it in a take away container as we were leaving, they instead refunded me the $4. I think they were disappointed I didn't spring for the $15 dessert made of sponges of dried milk flakes."
"Indian, Lounges, Fondue",Lagnaa,1,This was my favorite meal during my Southeast Asia trip. The rice was delicious with great texture. The fish curry was so delightful. The chef adapted it to be dairy free for us. The mango juice was extra refreshing in the heat. To top off the tasty meal the service was perfect. What welcoming and pleasant people.
"Indian, Lounges, Fondue",Lagnaa,-1,"a gimmicky, very-expensive indian restaurant in little india - not the traditional indian foodery as you'd expect in this neighborhood. it seems catered toward tourists, tripadvisor (on which it has a fantastic rating) and unknowing diners a like - the gimmick of barefoot dining and variable heat levels (and of course that means there's a barely-human level up there) saying possibly everything you need to know.but I'm cynical.we started with some delicate chickpea fritters dotted with peas - I didn't think they would be, but these browned small things had loosely-bound chickpea meal and bits of peas strewn throughout. pretty delicious.for mains, we had a round of different curries and stew-like things of varying heat - and let me tell you that the third heat level pretty much packs a punch. I also can't name all of what we were eating as they were just rather spicy, spice-y things that tasted decent (but how could it not, with that many aromatics) but a spicy chickpea curry had tender legumes and the raita was cool and delicious.I don't remember anything fantastic about the chicken tikka - and I think it pretty pricey, so I would stick to the curries. get some naan to go with too, as they were delicious (and so was my roti).in any case, the food was decent. I have no qualms except that it was more expensive than expected (and warranted), and it may not be the sort of thing you expected in little india. decent otherwise, and maybe a good place for out-of-towners."
"Indian, Lounges, Fondue",Lagnaa,1,"Brought my kids for lunch at Lagnaa on Sunday after church. It was pouring and parking was as bad as it gets in Little India. ...but we persevered and fimally reached Lagnaa Barefoot Dining. The ambience was magnificent so was the food. Loved all the curry dishes and the naans. It helped that the manager(owner?) came to explain to us the menu and made some good recommendations. Overall, it was a very fulfilling meal for all of us. Will be coming again."
"Indian, Lounges, Fondue",Lagnaa,1,"This is a review of a dinner with a friend at Lagnaa Barefoot Dining.  This restaurant was one of my first restaurants on my Singapore dining wish-list.  Before I had even moved to Singapore, I had be told about it.We chose to sit downstairs.  So, we did not actually have the barefoot dining experience.What you do get seating downstairs is the feeling that you are being cooked for in someone's home.  The staff is so friendly.Plus, from my seat, I could see K7 (the chef - and no before this dining experience - i did not know him) cooking in the kitchen.  I witnessed an outpouring of love for creating amazing food.  He was also quite the gracious host.  The hostess was also extremely friendly and treated us as if we were long lost friends.I could laboriously work through detailing all of the food.  But, for this one, I am mainly going to sum it up.  It ranged from very good to excellent.  We did not really challenge the heat scale.  My dining companion for the evening does not really enjoy extremely spicy foods.  So, with her in mind, we kept two dishes at level 1 and, for me to sample, we had one dish at level 3.I found the dishes all to be wonderfully prepared.  I did not find the level 3 to be very intimidating.  On my next visit, I will work in a level 4 dish and see how I manage with that.Wheel of delicious food:tinyurl.com/bm5bbd4My plate:tinyurl.com/c88wmbgI will say that I did truly enjoy the vegetable pakoras; mmm, yummy crispy goodness.tinyurl.com/c9cmzs8The garlic naan was also a home-run.  It was so fresh.  It did not have even a touch of that rubberiness than can sneak in and ruin a naan.  The garlic flavor was just right.  It was distinct without being overpowering.tinyurl.com/bvfwhboOverall, the food was very-very good.  But, for me, what made the dining experience truly five star was the warmth of the staff.  I will certainly return."
"Indian, Lounges, Fondue",Lagnaa,-1,"Tiny fun-sized portions. Mediocre taste. Poor inattentive service. Inflated and overpriced, even by Singapore standards. What more can I say about this terrible place? I was taken there by a friend. The portions were so small that they were able to place all five dishes (of mostly vegetables and just one meat) we ordered onto a gimmicky single round plate no larger than a single serving plate you use in buffets (meant to be shared among four people mind you). Even though the dishes had to be shared, the owner and waitress did not offer serving spoons to us. The taste was extremely mediocre. I've had much better Indian food in the US (Midwest) and Australia (Perth). They didn't even have fragrant basmati rice. Their rice tasted like overnight bad bran. I spent the same amount at two proper Indian restaurants in the same area where I had great tasting dishes of fish, chicken, and seafood (at those other restaurants, not here). It was one of the worst meals I have ever had in Singapore. When I was there, I wondered how the place even survives in Singapore and then I took a look around and knew why. Most of the diners were westerners, which is the only reason this rip-off place has repeat customers, because the only way such a place can maintain a following is by hoodwinking people who are new in town and who fall prey for mindless gimmicks like ""dining-barefoot"" easily. You can also tell from the reviewers in this website that most of the diners (and people who view the place favorably) are westerners who had just moved in to town and obviously are primed for being ""chopped"". This place would close down in a week in the US. Many restaurants in Singapore get away with serving average food and charging a high price in spite of it, because of the high density of Singapore. There are always more unsuspecting or willing diners who need to eat out, no matter how lousy you are. So restaurants just need to be very average. That's why the food standard here is relatively low. But most people here wouldn't understand it until they have lived abroad."
"Indian, Lounges, Fondue",Lagnaa,1,"As we darted through the crowded streets of Little India this little gem really stood out.  It just felt friendly, even from the street, and that turned out to be totally correct.We were greeted by a lovely woman who felt more like your Mom than a hostess. She urged us to try the upstairs barefoot dining... uh, yes please!  Sounds fun!The interior of the upstairs is ultra minimal, just a few low tables with pillows to sit on and some lanterns for atmosphere.  It was filled with young expats, mostly from the UK from what I could tell from their accents.  We ordered the chicken masala, palak paneer, garlic naan and some rice.  The hostess suggested we keep the spice level around a 1.5 or a 2.  Having eaten quite a bit of Indian food but not feeling like having a super spicy meal, we went with the 2.  HOLY COW was it spicy!  So much so it kind of took away from our enjoyment of the food.It was pretty pricey but a fun experience.  Definitely kind of more of a tourist trap type place than for locals, but worth trying."
"Indian, Lounges, Fondue",Lagnaa,1,"Great Food, esp. the butter chickenbut actually just everything was really tasty with a perfect spicyness. The service is equally great  really friendly and helpful. Even though we only spend 4 days in Sinpagore, we just had to go there twice because the food was just too good."
"Indian, Lounges, Fondue",Lagnaa,-1,This place is overpriced and the food is normal. They charge you for items that are complementary in other restaurants. I suggest try a different Indian restaurant. I was traveling to singapore and went there on recommendations based on networking sites.
"Indian, Lounges, Fondue",Lagnaa,1,"Lagnaa tops little india for me in terms of concept. They are all about chilies and spices where you can choose the level of spice that you would like to consume over there. There are up to 10 levels of spice and the highest level anyone has ever achieved is 9. You have to progress your way up the spice ladder whereby you can start at level 6 and only once that is complete, can you go up to level 7 and so forth. These challenges can only take place on a full moon. You even have to put a little clip on the wall and write your name after you successfully complete a spice challenge. Can you think of a restaurant with a more unique concept? They have an incredible egg plant dish named kathiri pachadi that i would highly recommend."
"Indian, Lounges, Fondue",Lagnaa,1,"good quality of food, nice service, great experienceWe've been to Lagnaa with a group of 8 people and had foot on the 2nd floor, where it was for mostly all of us the first time dining barefoot while sitting on the floor.Shanti - the host of the restaurant - was very nice and helped a lot during the reservation and ordering. She even took some pictures and mailed them to us afterwards. very nice!Food quality was very good, the highlight for me personally was the different types of Nan, which I never have had before. Rest of the food was also good, comparable to other good Indian restaurants I've already been.All of us really enjoyed this experience and we left the restaurant satisfied. Highly recommendable if you seek for a good Indian Restaurant in Little India."
"Indian, Lounges, Fondue",Lagnaa,1,"Lagnaa has a lovely ambience, friendly staff, and incredible Indian food. The walls out front of the restaurant have the scribbles of many a satisfied customer, and we weer all encouraged to leave out mar as well! The first floor has tables and chairs for those who aren't used to sitting on the floor, but as we had no problems with it, we took off our shoes and went upstairs for the barefoot dining experience.The upstairs is air-conditioned and clean, with several small tables and cushions on the ground. It's a rather intimate and authentic experience with ambient indian music playing in the background.We waited a very long time for the food - at least 30 minutes. Whilst waiting, they served up papadoms with a delicious mint chutney as appetizers. Our food finally arrived, and it was definitely worth the wait. The portions are somewhat small, so it's great for a small group of friends to order different items to share. It is also ideal for couples.The yoghurt rice was fragrant and had a wonderful texture to it. It really whetted my appetite and was perfect  for eating curries with. The chicken biryani, likewise, was an instant favourite amongst us, brimming with amazing flavours from the numerous spices used. I found the prices a bit steep here, but for a treat every once in a while, it's definitely worth your money to come to Lagnaa."
"Indian, Lounges, Fondue",Lagnaa,1,"I always judge an ethnic restaurant by its diners, and at lagnaa all of the other diners looked like me; westerners!!  In the heart of Little India it's a little disappointing to not see more indians dining alongside you, but at the same time this could have a lot to do with the price-point.  While the food was great, I felt there wasn't a good value for the price.  We chose to eat outside rather than upstairs, so perhaps I would've felt differently had we been in the ambiance of the ""barefoot dining"".  The staff was incredible and definitely displayed the Indian hospitality that I've come to love.  This type of service is hard to come by in Singapore, and almost justifies their high prices.While their menu wasn't anything new in terms of Indian cuisine, the drink menu had a few surprises.  If you like chai tea, I would definitely recommend the masala margarita.  It's much different than any margarita I've ever had, and in a delicious way!This would be a great place to bring out of towners as they will get to experience dining in the heart of little india, but without the chaos that accompanies some of the other venues in little India."
"Indian, Lounges, Fondue",Lagnaa,-1,"Worst Indian restaurant in Singapore.. the concept, food quality and the prices are all a rip off."
"Indian, Lounges, Fondue",Lagnaa,-1,"I came here a couple of years back - when they first opened. I was looking for a place with an interesting take to Indian Cuisine - and a friend recommended this place to me. So, I thought, why not? When I went, it was really empty thought - and I ate upstairs - and we were the only ones.What I Love: They have an interesting menu. Then, they had a seafood cheese fondue thing - which was pretty cool. And their breads were nice and yummmy. The upstairs part is barefoot dining and it is pretty cosy and has a good feel to it. It's a good spot to have a different kind of dining experience.What I Didn't Love: Their prices were wayyy wayy wayyy wayyy wayy off. Thought it was wayyy too steep for me. It came up to $100 just for 2 people? And when I asked them, they said the fondue is pretty much the reason. It's just melted cheese! And the service was kinda slow."
"Indian, Lounges, Fondue",Lagnaa,1,"Amongst all the craziness of Little India, Lagnaa Barefoot is a solace of peace and quiet. The upstairs dining room is perfect for a retreat with delicious food. We had all vegetarian dishes, but you couldn't tell because all the flavors were so delicious and bold. Take off your shoes, relax, and take in the smells and tastes of India."
"Indian, Lounges, Fondue",Lagnaa,1,"Always wanting to get my name on the hall of fame, i've made friends with the awesome crew here who chats with me when time permits. The service here is impeccable and they have their delish food to match it as well. Yoghurt rice is a must! Followed by a taste of the special of that month. The boyfriend loves the kathari pachidi, a stir fried eggplant with spicy tomato sauce. I love the aloo gobi here and the fish tikkas. Always so well prepared and you can even pick your spiciness level!"
Street Vendors,Leon Kee Claypot Pork Rib Soup,1,I have been a regular customer at this stall. This is my go to bakuteh stall.Pork trotter - the sauce tastes great with the rice. Meat is tender and breaks apart easily. The pork fat melts in your mouth. Pork rib soup - soup can be more flavorful. Lacks the herbal taste. The soup is refillable free of charge and we usually go for second rounds.
Street Vendors,Leon Kee Claypot Pork Rib Soup,1,"Leon Kee sells mainly pork ribs soup that is cooked in a thick herbal broth. The soup will come in a small claypot which keeps it warm while you enjoy it slowly with your bowl of rice. The pork ribs are rich with the flavor of the herbs and cooked long enough so that the meat comes off easily from the bones. They also sell prawn noodles in a claypot and braised pork trotters which are very good as well. The pork trotters is tender but not overcooked.Long ago, they used to sell their bak kut teh with real tea - you can order Chinese tea to go with your bak kut teh soup but due to space constraints, they have stopped doing so. What a pity..."
Street Vendors,Leon Kee Claypot Pork Rib Soup,-1,Tasty soup! Very herbal and for people who have strong taste buds. Other dishes like the salted veg were not warm when served. So will only go back for the ribs & soup nothing else. Have tasted other better ribs as well.
French,Les Amis,1,"This is a truly great dining establishment. It well deserves its 2 Michelin stars. I had the Tasting Menu for lunch together with a 1/2 bottle of burgundy. It started with a selection of breads and French butter, then an amuse-bouche. The next four servings were: (1) cold angel hair pasta with caviar & truffle, (2) langoustine, (3) pan seared duck foie gras, & (4) French river salmon, all followed with the main course of Roasted Duck with spring turnip. Then dessert, of course. The service and ambiance could not be better."
French,Les Amis,1,"Two Michelin star French cuisine in Orchard. Serves traditional French cuisine. We went there for lunch which was a relatively good price for fine dining (~130/pax). The courses include: amuse bouche, cold soup, salmon tartare, langoustine, duck and dessert. We find the food overall good but not spectacular, and frankly underwhelming given my high expectations of a Michelin star. The food just felt a bit too safe. Yes, the techniques and quality of ingredients were top-notch but the meal was just lacking in creativity to become particularly memorable. Favorite dishes were the langoustine (fresh / simple but really well-cooked) and the baba dessert (not too sweet, rich but balanced)Service was excellent, a true Michelin star level service. Large and good quality wine selection. Sommelier is quite helpful and gives good recommendation on the wine. They also gave us free macaroons to take as souvenir."
French,Les Amis,1,"Every time I visit Singapore I have to hit at least one Michelin starred restaurants as there are quite a few in the city! This time we picked Les Amis and it didn't disappoint! We did the Tasting Menu which was perfectly executed with every dish revealed to us from a perfectly withdrawn dome - old school French style. We loved the drama as you don't see it much these days. The service was also top-notch as we felt completely doted on by our multitude of servers. The standouts on the menu were the challen duck (cooked perfectly!) and the langoustine with olive oil emulsion - divine! The menu didn't disappoint and if you want an old school fine dining experience while visiting Singapore, Les Amis fills that bill. :)"
French,Les Amis,1,"Standard awesome French food. Lost a star for a nit-picky-i-can't-believe-im-such-a-snob kinda way. My gripe was that I called ahead for my fiances bday cake. And it was totally forgotten by the staff. I waited 45 minutes after the end of the meal, because I thought it was still coming until the table next to mine got a cake. Then I said something, but it was too late. We just got an extra dessert with a candle in it. Really disappointing."
French,Les Amis,1,"Les Amis, helmed by Chef de cuisine Sebastien Lepinoy, is ranked 12th in Asia's 50 Best Restaurants 2016. Opened since 1994, they are one of the longest standing fine-dining restaurants in Singapore. During my week-long trip to Singapore in January, I managed to secure a lunch reservation at their establishment.Les Amis offers several dining options with seasonally crafted menus which ranges from 65$+ to $295+. We opted for 'Le Menu Tasting' which showcases 6 dishes for $155 per person. It's comprised of one cold appetizer, two hot appetizers, two main courses and one dessert.Dining at Les Amis was a lovely experience. Their angel hair pasta signature dish was to die for. The whole team takes a lot of pride in their work and I commend them for it. If you're looking for a straightforward contemporary French fine dining experience with a high level of finesse, Les Amis is the place to be."
French,Les Amis,1,"Located in Shaw Theater, Les Amis is one of the oldest French fine dining in Singapore so it was a must try in our book. We came here for Valentines 2016 and were pleasantly surprised with a simple and sophisticated decor, which we thought was similar to Jean George in New York. We opted for the Le Menu Classic course, reasonably priced at $185/person. The flavors of the dish, the service, and the atmosphere fell together perfectly (nothing to nitpick about this pl) and we left a happy couple by the end of the night. Will return! BLUE LOBSTER SALADBrittany Blue lobster from Audierne on a bed of crunchy iceberg lettuceROASTED WHITE ASPARAGUSSeasonal white asparagus from Alsace, roasted and balanced with young salad leavesFRENCH SEA BASSLine-caught sea bass from Saint-Gilles-Croix-de-vie, roasted and served ""Printanière""SWEETBREAD ""RIS DE VEAU""Sweetbread from L'Aubrac, cooked in ""cocotte"" with a bay leaf, escorted with young carrot HAZELNUT SOUFFLÉWarm soufflé of Italian hazelnuts from Piedmont, served with a dark cocoa sorbet"
